Comment,Rating,PhoBERT_Text,SVM_Text
"Ở đây có một món khá lạ là lẩu vịt khô, mình chưa thấy chỗ nào có món này. Vịt sẽ được xào chín sẵn, mang ra bàn thì thêm chút nước xào cho đỡ bị cháy nồi. Đồ ăn kèm thì có rau cải thảo, rau muống và mì trứng. Thịt vịt nhưng k hề bị dai quá, khá dễ ăn. Nước xào thì rất đặc biệt,kiểu ngọt ngọt mặn mặn. Nói chung là ăn lạ lắm luôn í. Nước xào còn có vị thơm của thành phần nào đó trong thuốc bắc í, mình cũng k nhớ rõ. Ngoài ra quán còn có nhiều loại lẩu # nữa. Hôm mình đi có gọi 1 vài món ăn kèm: chân gà sả ớt, cơm rang, há cảo chiên..... Mình khá thích cơm rang. Vị đậm đà dễ ăn. Ak quán còn chuyên ship nữa: cơm vp, bún đậu mắm tôm.... j j cũng ship hết :))) 
Quán ở hơi xa trung tâm chút nên có vẻ ngta hay gọi ship nhiều. Không gian quán cũng rộng rãi, xinh xắn. Chỗ để xe trước mặt khá thoải mái. Nhân viên nhiệt tinh thân thiện
HÌnh như bếp xuka có 3 4 địa chỉ í. Hôm mình đi là ở 505 Minh Khai, Hòa BÌnh Green city ( các bạn rẽ vào đường Mạc Thị Bưởi, đi 1 đoạn sẽ thấy quán nằm bên tay phải nha)",1,ở đây có một món khá lạ là lẩu vịt khô mình chưa thấy chỗ nào có món này vịt sẽ được xào chín sẵn mang ra bàn thì thêm chút nước xào cho đỡ bị cháy nồi đồ ăn kèm thì có rau cải thảo rau_muống và mì trứng thịt vịt nhưng không hề bị dai quá khá dễ ăn nước xào thì rất đặc_biệt kiểu ngọt ngọt mặn mặn nói_chung là ăn lạ lắm luôn í nước xào còn có vị thơm của thành_phần_nào đó trong thuốc_bắc í mình cũng không nhớ rõ ngoài_ra quán còn có nhiều loại lẩu nữa hôm mình đi có gọi 1 vài món ăn kèm chân gà sả ớt cơm_rang há cảo chiên mình khá thích cơm_rang vị đậm_đà dễ ăn ak quán còn chuyên ship nữa cơm vp bún đậu mắm_tôm j j cũng ship hết quán ở hơi xa trung_tâm chút nên có vẻ ngta hay gọi ship nhiều không_gian quán cũng rộng_rãi xinh_xắn chỗ để xe trước mặt khá thoải_mái nhân_viên nhiệt tinh thân_thiện hình_như bếp xuka có 3 4 địa_chỉ í hôm mình đi là ở 505 minh khai hòa bình green city các bạn rẽ vào đường mạc thị bưởi đi 1 đoạn sẽ thấy quán nằm bên tay_phải nha,món lạ lẩu vịt khô chưa chỗ món vịt xào chín sẵn bàn chút xào đỡ cháy nồi đồ kèm rau cải thảo rau_muống mì trứng thịt vịt nhưng không hề dai quá xào rất kiểu mặn mặn lạ lắm í xào vị thơm thành_phần_nào thuốc_bắc í không quán lẩu hôm đi gọi 1 món kèm chân gà sả ớt cơm_rang há cảo chiên cơm_rang vị đậm_đà ak quán chuyên ship cơm vp bún đậu mắm_tôm j j ship quán hơi trung_tâm chút vẻ ngta gọi ship không_gian quán rộng_rãi xinh_xắn chỗ xe mặt thoải_mái nhân_viên nhiệt tinh thân_thiện hình_như bếp xuka 3 4 địa_chỉ í hôm đi 505 minh khai hòa bình green city rẽ đường mạc thị bưởi đi 1 đoạn quán nằm tay_phải nha
"Thấy quán đánh giá khá cao, lại gần chỗ ở nên vào ăn cùng mấy đứa bạn trọng một buổi chiều tối mưa gió:
- Quán sạch sẽ, gọn gàng.
- Nhân viên nhanh nhẹn, khá nhiệt tình.
- Đồ ăn lại là một chuyện: đồ không tươi, hàu nhạt nhẽo, gầy. Mực chắc chưa cai sữa, bé bằng ngón tay cái. Lẩu thì nước dùng cũng không có gì đặc biệt, bò mỹ thì ăn khô, không ngọt như những quán khác. ĐẶC BIỆT, GỌI MỰC TRỨNG THÌ CHO 1 ĐĨA MỰC ĐƯỢC HƠN CHỤC CON MỚI ĐẺ, CON NÀO CON NẤY BẰNG NGÓN TAY, ĂN LẠI CÒN ƯƠN ƯƠN 🤣. Hỏi nhân viên trứng đâu em thì ậm ừ ậm ừ xong thôi. Cuối bữa rồi nên mình cũng bỏ chứ không làm ầm lên.
> KHÔNG BAO GIỜ QUAY LẠI LẦN THỨ 2",0,thấy quán đánh_giá khá cao lại gần chỗ ở nên vào ăn cùng mấy đứa bạn trọng một buổi chiều_tối mưa_gió quán sạch_sẽ gọn_gàng nhân_viên nhanh_nhẹn khá nhiệt_tình đồ ăn lại là một chuyện đồ không tươi hàu nhạt_nhẽo gầy mực chắc chưa cai_sữa bé bằng ngón tay cái lẩu thì nước_dùng cũng không có gì đặc_biệt bò mỹ thì ăn khô không ngọt như những quán khác đặc_biệt gọi mực trứng thì cho 1 đĩa mực được hơn chục con mới đẻ con nào con nấy bằng ngón tay ăn lại còn ươn ươn hỏi nhân_viên trứng đâu em thì ậm_ừ ậm_ừ xong thôi cuối bữa rồi nên mình cũng bỏ chứ không làm ầm lên không bao_giờ quay lại lần thứ 2,quán chỗ mấy đứa trọng chiều_tối mưa_gió quán sạch_sẽ gọn_gàng nhân_viên nhanh_nhẹn nhiệt_tình đồ đồ không tươi hàu nhạt_nhẽo gầy mực chưa cai_sữa bé ngón lẩu nước_dùng không bò mỹ khô không quán gọi mực trứng 1 đĩa mực chục đẻ ngón ươn ươn nhân_viên trứng ậm_ừ ậm_ừ xong bữa không ầm không 2
So với các quán gia an khác thì quán này bình thường,1,so với các quán gia an khác thì quán này bình_thường,quán gia an quán bình_thường
"Mình vốn không hay ăn cháo, nhưng phải công nhận cháo ở đây rất ngon. Giờ tuần nào chắc cũng phải qua ăn không thì thèm lắm.
Cá nhân mình vote cho cháo sườn gan ngô, cháo cá hồi bí đỏ, cơm niêu cá hồi. Món gà hầm sâm cũng rất hot nhưng không hợp với mình cho lắm.
Trà sữa rất thơm, trân châu mềm mịn không bị cứng hay dai quá, trà sữa không cho đường nên các chị em cứ an tâm uống.
Buổi trưa quán rất đông, nên nếu ai không muốn chờ đồ ăn lâu thì né khung giờ 12h-13h là được.",1,mình vốn không hay ăn cháo nhưng phải công_nhận cháo ở đây rất ngon giờ tuần nào chắc cũng phải qua ăn_không thì thèm lắm cá_nhân mình vote cho cháo sườn gan ngô cháo cá_hồi bí_đỏ cơm niêu cá_hồi món gà hầm sâm cũng rất hot nhưng không hợp với mình cho lắm trà sữa rất thơm trân_châu mềm mịn không bị cứng hay dai quá trà sữa không cho đường nên các chị_em cứ an_tâm uống buổi trưa quán rất đông nên nếu ai không muốn chờ đồ ăn lâu thì né khung giờ 12h 13h là được,vốn không cháo nhưng công_nhận cháo rất ngon tuần ăn_không thèm lắm vote cháo sườn gan ngô cháo cá_hồi bí_đỏ cơm niêu cá_hồi món gà hầm sâm rất hot nhưng không hợp lắm trà sữa rất thơm trân_châu mềm mịn không cứng dai quá trà sữa không đường chị_em an_tâm uống trưa quán rất đông không chờ đồ né khung 12h 13h
"Đói đói mua tạm cái bánh mì thập cẩm ở đây. Mà vào gọi bánh mặt nhân viên cứ lầm lầm lì lì, k nói k rằng câu nào, phải nói đến hai ba lần mới ns được câu chị đợi 1 chút. Đùa chứ khách đến mua mà thái độ thế à, k muốn bán thì dẹp quán đi. Bảo cho nhiều tương ớt thì chắc ""k nghe thấy"" nên cũng cho đk vài giọt gọi là có. Bánh toàn rau là nhiều, sốt k có tương ớt cũng k, ăn nhạt nhẽo, còn thêm cái thái độ nữa. K có lần sau",0,đói đói mua tạm cái bánh_mì thập_cẩm ở đây mà vào gọi bánh mặt nhân_viên cứ lầm_lầm_lì lì không nói không rằng câu nào phải nói đến hai ba lần mới ns được câu chị đợi 1 chút đùa chứ khách đến mua mà thái_độ thế à không muốn bán thì dẹp quán đi bảo cho nhiều tương_ớt thì chắc không nghe thấy nên cũng cho đk vài giọt gọi là có bánh toàn rau là nhiều sốt không có tương_ớt cũng không ăn nhạt_nhẽo còn thêm cái thái_độ nữa không có lần sau,đói đói mua tạm bánh_mì thập_cẩm gọi bánh mặt nhân_viên lầm_lầm_lì lì không không câu hai ns câu đợi 1 chút đùa mua thái_độ không dẹp quán đi bảo tương_ớt không đk giọt gọi bánh toàn rau sốt không tương_ớt không nhạt_nhẽo thái_độ không
"Hai vợ chồng ăn cơm 123 Xã Đàn cả chục lần mỗi đợt về VN, nói chung đồ ăn như nhà làm, nóng hôi hổi, cơm canh món nào cũng ngon và vừa vị. Mình thích nhất món tôm sốt trứng muối. Thêm nữa hộp cơm nào cũng đầy ăm ắp nên bạn nào ăn ít cơm nhớ bảo họ làm ít thôi không thừa cơm chắc luôn hihi..

Canh rất nóng. Đồ ăn để hộp riêng. Cơm hộp riêng. Thêm món rau chua kiểu kimchi ăn rất dễ chịu, chua ngọt nhẹ nhàng thanh thanh.

Duy nhất món súp thì hơi loãng, có lẽ cũng do giá không cao nên không thực sự chất lượng.

2 người ăn một bữa dao động khoảng 300k.",1,hai vợ_chồng ăn cơm 123 xã đàn cả chục lần mỗi đợt về vn nói_chung đồ ăn như nhà làm nóng hôi_hổi cơm canh món nào cũng ngon và vừa vị mình thích nhất món tôm sốt trứng muối thêm nữa hộp cơm nào cũng đầy ăm_ắp nên bạn nào ăn ít cơm nhớ bảo họ làm ít thôi không thừa cơm chắc luôn hihi canh rất nóng đồ ăn để hộp riêng cơm_hộp riêng thêm món rau chua kiểu kimchi ăn rất dễ_chịu chua_ngọt nhẹ_nhàng thanh_thanh duy_nhất món súp thì hơi loãng có_lẽ cũng do giá không cao nên không thực_sự chất_lượng 2 người ăn một bữa dao_động khoảng 300k,hai vợ_chồng cơm 123 xã đàn chục đợt vn đồ nóng hôi_hổi cơm canh món ngon vị món tôm sốt trứng muối hộp cơm ăm_ắp cơm bảo không thừa cơm hihi canh rất nóng đồ hộp cơm_hộp món rau chua kiểu kimchi rất dễ_chịu chua_ngọt nhẹ_nhàng duy_nhất món súp hơi loãng có_lẽ giá không không chất_lượng 2 bữa dao_động 300k
Ngon lắm lắm lắm lắm suất 30k ạ đầy đặn cả 4 suất giao nhanh ơi là nhanhhhhhhh,1,ngon lắm lắm lắm lắm suất 30k ạ đầy_đặn cả 4 suất giao nhanh ơi là nhanhhhhhhh,ngon lắm lắm lắm lắm suất 30k đầy_đặn 4 suất giao nhanhhhhhhh
"Mừng xỉu, nghe tin quán có chi nhánh mới lại gần nhà nay không cần phải đi xa như trước nữa. Công ty mình rất hay đặt bên đây ăn, quẩy nóng giòn ăn rất ngon. Chúc cửa hàng ngày càng đông khách",1,mừng xỉu nghe tin quán có chi_nhánh mới lại gần nhà nay không cần phải đi xa như trước nữa công_ty mình rất hay đặt bên đây ăn quẩy nóng giòn ăn rất ngon chúc cửa_hàng ngày_càng đông khách,mừng xỉu quán chi_nhánh không đi công_ty rất quẩy nóng giòn rất ngon chúc cửa_hàng đông
"Mình gọi 2 gà tần và 1 óc chần hết 175k. Mì gà tần giá 70k/bát, óc chần 35k/k.
Nếu mà ngon thì đã không review đắt rồi vì tiền nào của nấy mà :))
Nhưng mà thực sự không ngon ấy ạ, gà mềm nhưng mà chả ngọt, nhạt thếch luôn. Nước dùng gà tần cho cũng ít, mình gọi thêm thì bạn phục vụ múc ra 1 muôi nước phở và chan vào ))
Mấy đứa quay ra nhìn nhau không hiểu tại sao ấy. May có món óc chần bù vào, ăn cũng được chứ không thì chắc khóc thành tiếng mán mất :((((
Ăn vài nơi thì có lẽ ở đây là tệ nhất",0,mình gọi 2 gà tần và 1 óc chần hết 175k mì gà tần giá 70k bát óc chần 35k không nếu mà ngon thì đã không review đắt rồi vì tiền nào của nấy mà nhưng mà thực_sự không ngon ấy ạ gà mềm nhưng mà chả ngọt_nhạt_thếch luôn nước dùng gà tần cho cũng ít mình gọi thêm thì bạn phục_vụ múc ra 1 muôi nước phở và chan vào mấy đứa quay ra nhìn nhau không hiểu tại_sao ấy may có món óc chần bù vào ăn cũng được chứ không thì chắc khóc thành tiếng mán mất ăn vài nơi thì có_lẽ ở đây là tệ nhất,gọi 2 gà tần 1 óc chần 175k mì gà tần giá 70k bát óc chần 35k không ngon không review đắt tiền nhưng không ngon gà mềm nhưng chả ngọt_nhạt_thếch gà tần gọi phục_vụ múc 1 muôi phở chan mấy đứa không may món óc chần bù không khóc thành tiếng mán có_lẽ tệ
"- Vị trí: Ngay đoạn Trần Khát Chân cắt với Võ Thị Sáu. Mình có người quen sống ở đây chỉ đường + đi qua đông tấp nập lắm nên là tìm phát thấy luôn.

- Giá cả: Do hết buffet nướng 99k/người rồi nên mình gọi bình thường. Set 1 295k thì được chọn 7 loại thịt có sẵn, ba chỉ, bò, bạch tuộc,... đủ các kiểu. Có menu nên là cứ nhìn rồi chọn thôi. Gọi thêm ở ngoài thì 15k-60k tùy món. Như ảnh là thêm trà đá 15k + kim chi 15k + 1 bánh mỳ mật ong  340k/ 4 người ăn. Chia ra thì tầm 85k/người.

- Chất lượng: Nhìn chung thì tẩm ướp cũng vừa miệng thôi nhưng cái mình quan tâm là có vệ sinh không và có đảm bảo không. Thật ra 85k/người so với các nhà hàng chuyên nướng là rẻ, nhưng chất lượng thì sẽ phải suy ngẫm. Âu trà đá 15k thì bẩn kinh, nhìn đáy âu rót ra cặn đen kinh lên được. 85k/người thì chưa hẳn là no, nếu ăn no thì sẽ phải gọi thêm.

- Dịch vụ: Quán đông nên nhân viên cũng phục vụ vội vàng, qua loa. Mình gọi âu trà đá mà ăn được 1 lúc phải nhắc lại 1,2 lần mới mang ra. 

- Không gian: Ngồi vỉa hè, rất hẹp nên khách dù không quen mà toàn phải ngồi san sát nhau. Mùi nướng thì toàn bay về phía mình, người thơm mùi thịt 😑 Chỗ ngồi cũng không sạch sẽ. Để xe cách đấy vài mét, nhân viên sẽ chỉ và không mất tiền.",0,vị_trí ngay đoạn trần khát chân cắt với võ thị sáu mình có người quen sống ở đây chỉ đường đi qua đông tấp_nập lắm nên là tìm phát thấy luôn giá_cả do hết buffet nướng 99k người rồi nên mình gọi bình_thường set 1 295k thì được chọn 7 loại thịt có sẵn ba_chỉ bò bạch_tuộc đủ các kiểu có menu nên là cứ nhìn rồi chọn thôi gọi thêm ở ngoài thì 15k 60k tùy_món như ảnh là thêm trà đá 15k kim chi 15k 1 bánh mỳ mật_ong 340k 4 người ăn_chia ra thì tầm 85k người chất_lượng nhìn_chung thì tẩm ướp cũng vừa_miệng thôi nhưng cái mình quan_tâm là có vệ_sinh không và có đảm_bảo không thật_ra 85k người so với các nhà_hàng chuyên nướng là rẻ nhưng chất_lượng thì sẽ phải suy_ngẫm âu trà đá 15k thì bẩn kinh nhìn đáy âu rót ra cặn đen kinh lên được 85k người thì chưa hẳn là no nếu ăn no thì sẽ phải gọi thêm dịch_vụ quán đông nên nhân_viên cũng phục_vụ vội_vàng qua_loa mình gọi âu trà đá mà ăn được 1 lúc phải nhắc lại 1 2 lần mới mang ra không_gian ngồi vỉa_hè rất hẹp nên khách dù không quen mà toàn phải ngồi san_sát nhau mùi nướng thì toàn bay về phía mình người thơm mùi thịt chỗ ngồi cũng không sạch_sẽ để xe cách đấy vài mét nhân_viên sẽ chỉ và không mất tiền,đoạn trần khát chân cắt võ thị sáu quen sống đường đi đông tấp_nập lắm phát giá_cả buffet nướng 99k gọi bình_thường set 1 295k 7 thịt sẵn ba_chỉ bò bạch_tuộc kiểu menu gọi 15k 60k tùy_món ảnh trà đá 15k kim chi 15k 1 bánh mỳ mật_ong 340k 4 ăn_chia tầm 85k chất_lượng tẩm ướp vừa_miệng nhưng vệ_sinh không không 85k nhà_hàng chuyên nướng rẻ nhưng chất_lượng suy_ngẫm âu trà đá 15k bẩn kinh đáy âu rót cặn đen kinh 85k chưa hẳn no no gọi dịch_vụ quán đông nhân_viên phục_vụ vội_vàng qua_loa gọi âu trà đá 1 nhắc 1 2 không_gian vỉa_hè rất hẹp không quen toàn san_sát mùi nướng toàn bay thơm mùi thịt chỗ không sạch_sẽ xe đấy mét nhân_viên không tiền
"(Bài viết trước mình up 3 ảnh nhưng khs foody xoá của mình 1 ảnh nên mình up lại)

Ngọc thạch quán - cái tên quen thuộc mỗi khi nhắc đến quà chiều.
Ở đây bán nhiều loại thạch pudding và caramen lạ miệng lắm. 
Món tủ của mình là thạch chanh leo, mỗi khi đến đây là không thể không gọi cái thứ thạch beo béo, nước cheo leo chua chua hoà quyện vào nước đường của caramen đăng đắng trong một bát đầy đủ các loại trân châu trắng, thạch lá nếp thì không còn gì ngon hơn sau một ngày dài mệt mỏi cả.
Một bát đầy ú nu 2 loại (thạch+caramen) cũng chỉ có giá từ 20k, còn 1 loại thì có giá từ 14k.
Quán rất sạch sẽ, gọn gàng. Dạo gần đây không cho mang đồ ăn vặt từ quán bên cạnh vào nữa. 
Quán đông đúc nên sẽ gọi đồ theo kiểu tích phiếu rồi mang ra cho nhân viên rồi thanh toán trước khi ăn.
10 điểm cho chất lượng 🤗🤗",1,bài viết trước mình up 3 ảnh nhưng khs foody xoá của mình 1 ảnh nên mình up lại ngọc_thạch quán cái tên quen_thuộc mỗi khi nhắc đến quà chiều ở đây bán nhiều loại thạch pudding và caramen lạ_miệng lắm món tủ của mình là thạch_chanh leo mỗi khi đến đây là không_thể không gọi cái thứ thạch beo_béo nước cheo_leo chua chua hoà_quyện vào nước đường của caramen đăng_đắng trong một bát đầy_đủ các loại trân_châu trắng thạch lá nếp thì không còn gì ngon hơn sau một ngày dài mệt_mỏi cả một bát đầy ú nu 2 loại thạch caramen cũng chỉ có_giá từ 20k còn 1 loại thì có_giá từ 14k quán rất sạch_sẽ gọn_gàng dạo gần đây không cho mang đồ ăn vặt từ quán bên cạnh vào nữa quán đông_đúc nên sẽ gọi đồ theo kiểu tích phiếu rồi mang ra cho nhân_viên rồi thanh_toán trước khi ăn 10 điểm cho chất_lượng,viết up 3 ảnh nhưng khs foody xoá 1 ảnh up ngọc_thạch quán quen_thuộc nhắc quà chiều thạch pudding caramen lạ_miệng lắm món tủ thạch_chanh leo không gọi thạch beo_béo cheo_leo chua chua hoà_quyện đường caramen đăng_đắng bát đầy_đủ trân_châu trắng thạch lá nếp không ngon mệt_mỏi bát ú nu 2 thạch caramen có_giá 20k 1 có_giá 14k quán rất sạch_sẽ gọn_gàng dạo không đồ vặt quán cạnh quán đông_đúc gọi đồ kiểu tích phiếu nhân_viên thanh_toán 10 chất_lượng
