Comment,Rating,PhoBERT_Text,SVM_Text
"Mình m?i mua ? quán này 2 l?n, và mình th?y ch?t lu?ng làm vi?c quá t?
- l?n 1 mình mua trà s?a ba anh em có order thêm trân châu s?i nhung khi mua v? CH? CÓ ÐUNG TRÂN CHAU S?I mà không có topping khác nhu trà s?a ba anh em mình mua ? co s? khác
- l?n hai là hôm nay, mình mua choco creamcake h?t d? thêm trân châu s?i nhung khi mua v? KHÔNG H? CÓ TRÂN CHÂU S?I (????) 
mình không hi?u do các b?n nhân viên quên th?t hay c? tình làm v?y d? an b?t c?a khách hàng t?i mình m?i mua duy nh?t 2 l?n thôi mà c? 2 l?n dã ph?n ánh tình tr?ng ph?c v? th?c s? t?.
mình mong các b?n nhân viên d?c du?c c?n ch?nh d?n tình tr?ng ph?c v? d? khách hàng mua l?n sau có thi?n c?m hon. mình c?m on.",0,mình m?i mua ? quán này 2 l?n và mình th?y ch?t_lu?ng làm_vi?c quá t? l?n 1 mình mua trà s?a ba anh_em có order thêm trân_châu s?i nhung khi mua v? ch? có dung trân chau s?i mà không có topping khác nhu trà s?a ba anh_em mình mua ? co_s? khác l?n hai là hôm_nay mình mua choco creamcake h?t_d? thêm trân_châu s?i nhung khi mua v? không h? có trân_châu s?i mình không hi?u do các b?n nhân_viên quên th?t hay c?_tình làm v?y d? an_b?t c?a khách_hàng t?i mình m?i mua duy_nh?t 2 l?n thôi mà c? 2 l?n dã ph?n_ánh tình_tr?ng ph?c_v? th?c_s? t? mình mong các b?n nhân_viên d?c du?c c?n ch?nh_d?n tình_tr?ng ph?c_v? d? khách_hàng mua l?n sau có thi?n_c?m hon mình c?m_on,mua quán 2 ch?t_lu?ng làm_vi?c quá t? 1 mua trà s?a anh_em order trân_châu s?i nhung mua dung trân chau s?i không topping trà s?a anh_em mua co_s? hai hôm_nay mua choco creamcake h?t_d? trân_châu s?i nhung mua không h? trân_châu s?i không nhân_viên quên c?_tình an_b?t khách_hàng mua duy_nh?t 2 2 ph?n_ánh ph?c_v? t? mong nhân_viên d?c ch?nh_d?n ph?c_v? khách_hàng mua thi?n_c?m
Oder l?n t2 và nh?n dc s?a chua hoa qu? t? K-Teen???,0,oder l?n t2 và nh?n du?c s?a_chua hoa_qu? t? không teen,oder t2 s?a_chua hoa_qu? không teen
"Ð?n dây da ph?n là ti?p khách công ty nên l?n nào cucng du?c an món l?n m?t. Thích l?n nu?ng và gi? c?y, thom mà d?m v?. M?m tôm cung khá ok, m?y ô khách c? khen t?m t?c. Không gian quán thì r?t ?n tu?ng, mang nét truy?n th?ng Vn . Phòng ng?i b?t th? chân hoi bât ti?n n?u m?c váy. Nhân viên ? dó có b?n rõ xinh :) cu?i duyên ko ch?u du?c. ? dó có món ?ch xào mang v?i món kho qu?t, an r?i là mu?n an n?a. Vì di ti?p khách nên ko ti?n ch?p ?nh :((",1,d?n dây da_ph?n là ti?p khách công_ty nên l?n nào cucng du?c an món l?n m?t thích l?n nu?ng và gi?_c?y thom mà d?m v? m?m_tôm cung khá ok m?y ô khách c? khen t?m_t?c không_gian quán thì r?t ?n_tu?ng mang nét truy?n_th?ng vn phòng ng?i_b?t th? chân hoi bât ti?n n?u m?c váy nhân_viên ? dó có b?n rõ xinh cu?i_duyên không ch?u du?c ? dó có món ?ch xào mang v?i món kho qu?t an r?i là mu?n an n?a vì di ti?p khách nên không ti?n ch?p ?nh,da_ph?n ti?p công_ty cucng món l?n m?t l?n nu?ng gi?_c?y thom d?m v? m?m_tôm ok m?y ô khen t?m_t?c không_gian quán r?t ?n_tu?ng nét truy?n_th?ng vn phòng th? chân hoi bât ti?n m?c váy nhân_viên xinh cu?i_duyên không món ?ch xào mang món kho qu?t di ti?p không ti?n ch?p ?nh
"? V? trí: 
Nhi?u hàng c?nh tranh ? d?y nên hàng nào cung na ná nhau. Ði t? ph? Ðinh Tiên Hoàng vào thì nó là quá d?u tiên ? bên trái. V?a hè khá r?ng nhung ph?i ng?i tránh cái hi?u sách. Có ngu?i d?t xe giúp.

?Không gian:
Không gian ng?i v?a hè s?ch s?, g?n h? nên cung thoáng.

? Food & drink:
??N?m bò an d?y d?n, th?t bò c?m giác ch?t lu?ng, n?m an không b? d?n quá nhi?u rau, th?t chi?m da ph?n nên an hoi ng?y tí. Nu?c tr?n c?a n?m ngon, an cung du?c ch? không xu?t s?c l?m. 
?? Bánh b?t l?c du?c b?c màng th?c ph?m nên cung khá s?ch s?, b?c t?ng cái m?t luôn ý. V? bánh không dai l?m, b? b? th? nào ý. Nhân th?t v?i m?c nhi không có tôm, cung không ng?y. Nu?c ch?m cung tàm t?m.

? D?ch v?: 
Quán này không có nu?c, ph?i g?i ? hàng bên c?nh. Cô bán hàng cung bình thu?ng ki?u nghiêm túc cung không b?t chuy?n nhi?u nhung cung không ch?nh dâu.

? Giá c?:
T?m 25-30k/ngu?i an b?a nh? thôi.",1,v?_trí nhi?u hàng c?nh_tranh ? d?y nên hàng nào cung na_ná nhau di t? ph? dinh tiên hoàng vào thì nó là quá d?u_tiên ? bên trái v?a_hè khá r?ng nhung ph?i ng?i tránh cái hi?u sách có ngu?i d?t xe giúp không_gian không_gian ng?i v?a_hè s?ch_s? g?n h? nên cung thoáng food drink n?m bò an d?y_d?n th?t bò c?m_giác ch?t_lu?ng n?m an_không b? d?n quá nhi?u rau th?t chi?m da_ph?n nên an hoi ng?y tí nu?c tr?n c?a n?m ngon_an cung du?c ch? không xu?t_s?c l?m bánh b?t l?c du?c b?c màng th?c_ph?m nên cung khá s?ch_s? b?c t?ng cái m?t luôn ý v? bánh không dai l?m b? b? th?_nào ý nhân th?t v?i m?c_nhi không có tôm cung không ng?y nu?c_ch?m cung tàm_t?m d?ch_v? quán này không có nu?c ph?i g?i ? hàng bên c?nh cô bán hàng cung bình_thu?ng ki?u nghiêm_túc cung không b?t_chuy?n nhi?u nhung cung không ch?nh dâu giá_c? t?m 25 30k ngu?i an b?a nh? thôi,hàng c?nh_tranh d?y hàng na_ná di ph? dinh tiên hoàng quá trái v?a_hè r?ng nhung hi?u sách d?t xe giúp không_gian không_gian v?a_hè s?ch_s? h? thoáng food drink n?m bò d?y_d?n th?t bò c?m_giác ch?t_lu?ng n?m an_không d?n quá rau th?t chi?m da_ph?n hoi ng?y tí tr?n n?m ngon_an không xu?t_s?c l?m bánh b?t l?c b?c màng th?c_ph?m s?ch_s? b?c v? bánh không dai l?m b? nhân th?t m?c_nhi không tôm không ng?y nu?c_ch?m tàm_t?m d?ch_v? quán không g?i hàng c?nh hàng bình_thu?ng ki?u nghiêm_túc không b?t_chuy?n nhung không ch?nh giá_c? t?m 25 30k b?a nh?
Cung t?m ?n,0,cung t?m ?n,t?m ?n
"T? nhiên m?t ngày d?p tr?i nh?n mã voucher uu dãi buffet t? nhà hàng. Ð?n an ph?i nói nhân viên c?a hàng r?t nhi?t tình ra chào dón. Các b?n ?y nu?ng và ph?c v? t?i bàn nên r?t tr?i nghi?m r?t tuy?t v?i. Ð? an thì ngon. Ða d?ng, s?ch, tuoi. Nói chung s? gi?i thi?u b?n bè d?n dây và quay l?i l?n n?a ??",1,t?_nhiên m?t ngày d?p tr?i nh?n mã voucher uu_dãi buffet t? nhà_hàng d?n an ph?i nói nhân_viên c?a_hàng r?t nhi?t_tình ra chào_dón các b?n ?y nu?ng và ph?c_v? t?i bàn nên r?t tr?i nghi?m r?t tuy?t_v?i d? an thì ngon da_d?ng s?ch tuoi nói_chung s? gi?i_thi?u b?n_bè d?n dây và quay l?i l?n n?a,t?_nhiên d?p tr?i mã voucher uu_dãi buffet nhà_hàng nhân_viên c?a_hàng r?t nhi?t_tình chào_dón nu?ng ph?c_v? bàn r?t tr?i nghi?m r?t tuy?t_v?i d? ngon da_d?ng s?ch tuoi gi?i_thi?u b?n_bè
"Ð? an không ngon , không d?m b?o ch?t lu?ng s?n ph?m , ph?n th?t cháy , an b? d?ng . T? , không h?n ngày g?p l?i",0,d? an_không ngon không d?m_b?o ch?t_lu?ng s?n_ph?m ph?n th?t cháy an b? d?ng t? không h?n ngày g?p l?i,d? an_không ngon không ch?t_lu?ng s?n_ph?m th?t cháy d?ng t? không h?n
"Ngày 15.4.2019 mình có ghé mua trà s?a và cung du?c ch?ng ki?n b?n nhân viên thu ngân ca sáng t? thái d? v?i m?t anh grap ( th?c ra ngu?i dàn ông m?c b? d? grap ?y cung khá trung tu?i r?i, ph?i g?i là chú m?i dúng). Th?t ra mình cung hi?u ai cung có nh?ng vi?c ?nh hu?ng d?n c?m xúc c?a b?n thân nhung dã là m?t ngu?i di làm thì ph?i hi?u rõ quy t?c ?ng x? c?a nhân viên dành cho khách hàng. Dù ngta có mua 1 c?c thì cung khách hàng. Ðây s? là l?n cu?i mình mua ? dây. Mong b?n nhân viên dó s? có hình ph?t nghiêm kh?c d? các b?n khác có bài h?c và khách hàng có du?c s? ph?c v? t?t nh?t. Cám on b?n",0,ngày 15 4 2019 mình có ghé mua trà s?a và cung du?c ch?ng_ki?n b?n nhân_viên thu_ngân ca sáng_t? thái_d? v?i m?t anh grap th?c_ra ngu?i dàn_ông m?c b? d? grap ?y cung khá trung tu?i r?i ph?i g?i là chú m?i dúng th?t_ra mình cung hi?u ai cung có nh?ng vi?c ?nh_hu?ng d?n c?m_xúc c?a b?n_thân nhung dã là m?t ngu?i di làm thì ph?i hi?u rõ quy_t?c ?ng_x? c?a nhân_viên dành cho khách_hàng dù ngta có mua 1 c?c thì cung khách_hàng dây s? là l?n cu?i mình mua ? dây mong b?n nhân_viên dó s? có hình_ph?t nghiêm_kh?c d? các b?n khác có bài_h?c và khách_hàng có du?c s? ph?c_v? t?t nh?t cám_on b?n,15 4 2019 ghé mua trà s?a ch?ng_ki?n nhân_viên thu_ngân ca sáng_t? thái_d? grap dàn_ông m?c d? grap trung g?i ?nh_hu?ng c?m_xúc nhung di quy_t?c ?ng_x? nhân_viên khách_hàng ngta mua 1 c?c khách_hàng mua mong nhân_viên hình_ph?t nghiêm_kh?c bài_h?c khách_hàng ph?c_v? cám_on
"B?n oi, chân châu hoi c?ng d?y, chú ý nhé",0,b?n oi chân châu hoi c?ng d?y chú_ý nhé,chân châu hoi c?ng d?y chú_ý
"Ma?t tiê`n qua´n nho? xinh co´ chô~ dê? xe thoa?i ma´i 
Buo´c va`o bên trong thi` ca?m nhâ?n dâ`u tiên la` không gian vô cu`ng â´m a´p nhe? nha`ng la~ng ma?n nha
Bên ngoa`i be´ nho? ma` bên trong rô?ng vô cu`ng luôn
Qua´n co´ không gian trong nha` ban công ngoa`i vuo`n 
Nhân viên nhiê?t ti`nh thân thiê?n 
Ðô` an thi` ngon miê~n ba`n luôn nhe´ nên gia´ cu~ng không o? mu´c bi`nh dân nha nhung gia´ ngang tâ`m vo´i châ´t luo?ng 
Mi`nh an bi´t tê´t, salad bacon, go?i than bo`, suo`n cu`u, salad hi la?p,....  a´i gi` cu~ng ngon hê´t luôn
Ngay ca? dô` uô´ng cu~ng tuyê?t vo`i",1,ma t tiê n qua n nho xinh co chô dê xe thoa i ma i buo c va o bên trong thi_ca mình nhâ n dâ u_tiên la không_gian vô cu ng â mình a p_nhe nha ng la ng ma_n nha bên ngoa i be nho ma bên trong rô ng vô cu ng luôn qua n co không_gian trong nha ban_công ngoa i vuo n nhân_viên nhiê t ti nh thân thiê n dô an thi ngon miê n ba n luôn nhe nên gia cu ng không o mu c bi nh dân nha nhung gia ngang tâ mình vo i châ t luo ng mi nh an bi t tê t salad bacon go i than bo suo n cu u salad hi_la p a i gi cu ng ngon hê t luôn ngay ca dô uô ng cu ng tuyê t vo i,ma t tiê n n nho xinh co chô dê xe thoa i ma i buo c va o thi_ca nhâ n dâ u_tiên la không_gian vô cu ng â a p_nhe nha ng la ng ma_n nha ngoa i be nho ma rô ng vô cu ng n co không_gian nha ban_công ngoa i vuo n nhân_viên nhiê t ti nh thân thiê n dô thi ngon miê n n nhe gia cu ng không mu c bi nh dân nha nhung gia ngang tâ vo i châ t luo ng mi nh bi t tê t salad bacon go i than bo suo n cu u salad hi_la p a i gi cu ng ngon hê t ca dô uô ng cu ng tuyê t vo i
Chu?n Nh?t,1,chu?n nh?t,chu?n nh?t
Em d?t 2 c?c Freeze Trà Xanh và Trà Th?ch Ðào size trên Foody; tuy nhiên khi tài x? ship d?n thì th?y c? hai c?c d?u b? b?t di d?n 4-5phân so v?i mi?ng nu?c c?c. Ð?t c?c size L mà nu?c size M,0,em d?t 2 c?c freeze trà xanh và trà th?ch dào size trên foody tuy_nhiên khi tài_x? ship d?n thì th?y c? hai c?c d?u b? b?t di d?n 4 5phân so v?i mi?ng nu?c c?c d?t c?c size l mà nu?c size mình,2 c?c freeze trà xanh trà th?ch dào size foody tuy_nhiên tài_x? ship hai c?c b?t di 4 5phân mi?ng c?c c?c size l size
"Bánh an bình thu?ng, nu?c dùng thì k rõ v? m?y, k bao gi? quay l?i ))
1 su?t 40k nhu hình nhé.",0,bánh an bình_thu?ng nu?c_dùng thì không rõ v? m?y không bao_gi? quay l?i 1 su?t 40k nhu hình nhé,bánh bình_thu?ng nu?c_dùng không v? m?y không 1 su?t 40k hình
"Nu?c u?ng nguyên ch?t, ngon và b?. T?t cho s?c kh?e 
Mình dã dùng t? khi m? c?a và dã gi?m t? 82kg xu?ng còn 72 kg. Thanks Salads Hub",1,nu?c u?ng nguyên_ch?t ngon và b? t?t cho s?c_kh?e mình dã dùng t? khi m?_c?a và dã gi?m t? 82kg xu?ng còn 72 kg thanks salads hub,u?ng nguyên_ch?t ngon b? s?c_kh?e m?_c?a 82kg 72 kg thanks salads hub
"Waoo...!
Quá s?c tu?ng tu?ng luôn. Ðã dói b?ng r?i l?i dc an món mình yêu thích. Công nh?n b?ch tu?c ? dây siêu ngon. G?i su?t 190k mà 2 vk ck an mãi k h?t. M?i th? quá ?n cho 1 b?a an. C?m on b?p Kom9 nhé! S? ?ng h? dài ? ????????",1,waoo quá_s?c tu?ng_tu?ng luôn dã dói b?ng r?i l?i du?c an món mình yêu thích công_nh?n b?ch_tu?c ? dây siêu ngon g?i su?t 190k mà 2 vk ck an mãi không h?t m?i th? quá ?n cho 1 b?a an c?m_on b?p kom9 nhé s? ?ng_h? dài ?,waoo quá_s?c tu?ng_tu?ng dói b?ng món yêu công_nh?n b?ch_tu?c siêu ngon g?i su?t 190k 2 vk ck mãi không quá ?n 1 b?a b?p kom9 ?ng_h?
Trà s?a gi?m giá nhung ch?t lu?ng v?n ngon ????.,1,trà s?a gi?m_giá nhung ch?t_lu?ng v?n ngon,trà s?a gi?m_giá nhung ch?t_lu?ng ngon
"Th?y có set hon 69 hay 68k gì d?y vào bu?i trua nên c? nhóm vào nhung r?t cu?c l?i ch? order sushi, sashimi vì thèm ""cá s?ng"" quá. Th?t cá h?i du?c, salad cá ng? t?m t?m, thêm com luon cung thom ng?t. T?ng c?ng 3 ngu?i 1 set sashimi, 1 salad cá ng? và 1 com luon c? d? u?ng r?i b? tính phí vat các ki?u lên hon 800k. B?a trua ch? vui v? huhu. 
Lúc mình vào nhà hàng r?t v?ng, t?ng 1 h?u nhu r?t ít khách còn t?ng 2 thì nhóm mình ""bao tr?n"" luôn:)) d?n m?c lúc lên nhân viên m?i m? di?u hoà.",1,th?y có set hon 69 hay 68k gì d?y vào bu?i trua nên c? nhóm vào nhung r?t_cu?c l?i ch? order sushi sashimi vì thèm cá s?ng quá th?t cá_h?i du?c salad cá_ng? t?m t?m thêm com luon cung thom ng?t t?ng_c?ng 3 ngu?i 1 set sashimi 1 salad cá_ng? và 1 com luon c? d? u?ng r?i b? tính phí vat các ki?u lên hon 800k b?a trua ch? vui_v? huhu lúc mình vào nhà_hàng r?t v?ng t?ng 1 h?u_nhu r?t ít khách còn t?ng 2 thì nhóm mình bao tr?n luôn d?n m?c lúc lên nhân_viên m?i m? di?u_hoà,set 69 68k d?y trua nhung order sushi sashimi thèm cá s?ng quá th?t cá_h?i salad cá_ng? t?m t?m com luon thom t?ng_c?ng 3 1 set sashimi 1 salad cá_ng? 1 com luon d? u?ng phí vat ki?u 800k b?a trua ch? vui_v? huhu nhà_hàng r?t v?ng t?ng 1 h?u_nhu r?t t?ng 2 bao tr?n nhân_viên di?u_hoà
"M?i quay l?i Ng?c Cua an l?i t? sau d?t an liên t?c. Hi?n t?i th?y d? an làm r?t gi?ng v? c?a L?U CUA KHÔI, h?i thì nhân viên báo m?i thay d?i d?i b?p. Và th?c ch?t khi an thì công nh?n huong v? c?c gi?ng và r?t ngon. An cung kha khá các món nên khi tính bill có 1 s? b?t ng? nhè nh?! Th?y giá thành các món gi?m h?n nên n?u có th? s? an ? dây dài h?n t?p ti?p theo!:)) foody c?p nh?t l?i giá thành di nhé! Ð? an r?t ngon r?i ch? có di?u không gian hoi bé tí xíu. Ðoàn mình di t?m 19 ngu?i nên ng?i ? t1 th?y hoi ch?t!",1,m?i quay l?i ng?c cua an l?i t? sau d?t an liên_t?c hi?n_t?i th?y d? an làm r?t gi?ng v? c?a l?u cua khôi h?i thì nhân_viên báo m?i thay_d?i d?i b?p và th?c_ch?t khi an thì công_nh?n huong_v? c?c gi?ng và r?t ngon_an cung kha_khá các món nên khi tính bill có 1 s? b?t_ng? nhè_nh? th?y giá_thành các món gi?m h?n nên n?u có_th? s? an_? dây dài_h?n t?p ti?p_theo foody c?p_nh?t l?i giá_thành di nhé d? an r?t ngon r?i ch? có_di?u không_gian hoi bé tí_xíu doàn mình di t?m 19 ngu?i nên ng?i ? t1 th?y hoi ch?t,ng?c cua d?t liên_t?c d? r?t v? l?u cua khôi nhân_viên báo d?i b?p th?c_ch?t công_nh?n huong_v? c?c r?t ngon_an kha_khá món bill 1 nhè_nh? giá_thành món h?n an_? dài_h?n t?p foody c?p_nh?t giá_thành di d? r?t ngon không_gian hoi bé tí_xíu doàn di t?m 19 t1 hoi ch?t
"Bánh hoi nhi?u m?, há c?o nhi?u h?t tiêu, nu?c ch?m thì có ki?n",0,bánh hoi nhi?u m? há c?o nhi?u h?t_tiêu nu?c_ch?m thì có ki?n,bánh hoi m? há c?o h?t_tiêu nu?c_ch?m ki?n
"L?n d?u ph?i dang nh?p vào d? chê m?t quán. Quán này m?i m? g?n nhà, di qua th?y cung khá dông nên hôm nay mình quy?t d?nh vào an th?. K?t qu? là th?t v?ng tràn tr?!
- V? d? an: món “bánh xèo giòn” có khi ph?i d?i thành “bánh xèo c?ng”. An khó nhai th?c s?, bánh thì nhi?u v?, ít nhân. Nem l?i nh? hon so v?i m?y ch? Nghia Tân, Ð?i Cân. An nem c?m giác b? khô và b?. Ð?n ph?n d? cu?n thì ôi thôi, toàn rau (nhìn k tuoi nên mình k giám an), ch?ng có xoài, d?a, cà r?t,... nhu m?y ch? khác. 
- V? giá c?: 30k/2 bánh và 50k/6 nem. Tính ra thì cao hon m?t b?ng chung 1 chút. Nhung quan tr?ng là d? an r?t chán nên mình c?m th?y b? d?t :(((",0,l?n d?u ph?i dang_nh?p vào d? chê m?t quán quán này m?i m? g?n nhà di qua th?y cung khá dông nên hôm_nay mình quy?t_d?nh vào an th? k?t_qu? là th?t_v?ng tràn_tr? v? d? an món bánh_xèo giòn có khi ph?i d?i thành bánh_xèo c?ng an khó nhai th?c_s? bánh thì nhi?u v? ít nhân nem_l?i nh? hon so v?i m?y ch? nghia tân d?i cân an nem c?m_giác b? khô và b? d?n ph?n_d? cu?n thì ôi_thôi toàn rau nhìn không tuoi nên mình không giám an ch?ng có xoài d?a cà_r?t nhu m?y ch? khác v? giá_c? 30k 2 bánh và 50k 6 nem tính ra thì cao hon m?t_b?ng chung 1 chút nhung quan_tr?ng là d? an r?t chán nên mình c?m_th?y b? d?t,d?u dang_nh?p chê quán quán di dông hôm_nay quy?t_d?nh th? k?t_qu? th?t_v?ng tràn_tr? d? món bánh_xèo giòn d?i thành bánh_xèo c?ng nhai bánh v? nhân nem_l?i m?y ch? nghia tân d?i cân nem c?m_giác khô b? ph?n_d? toàn rau không tuoi không giám ch?ng xoài d?a cà_r?t m?y ch? giá_c? 30k 2 bánh 50k 6 nem m?t_b?ng 1 chút nhung d? r?t chán d?t
"Không gian c? kính và nhìn hoi già nhung d? an thì tuy?t v?i. ?n tu?ng nh?t khai v? món sorbet me. Chua chua ng?t ng?t mà kem nhu tan ch?y trong mi?ng, an d?n dâu thik d?n d?y. Th?t bò tái an v?i s?t quá là h?p. Các món an trình bày r?t ngh? thu?t. Giá hoi cao nhung dáng ti?n",1,không_gian c?_kính và nhìn hoi già nhung d? an thì tuy?t_v?i ?n_tu?ng nh?t khai_v? món sorbet me chua chua_ng?t ng?t mà kem nhu tan ch?y trong mi?ng_an d?n dâu thik d?n d?y th?t bò tái_an v?i s?t quá là h?p các món an trình_bày r?t ngh?_thu?t giá hoi cao nhung dáng ti?n,không_gian c?_kính hoi già nhung d? tuy?t_v?i ?n_tu?ng khai_v? món sorbet me chua chua_ng?t kem tan ch?y mi?ng_an thik d?y th?t bò tái_an s?t quá h?p món trình_bày r?t ngh?_thu?t giá hoi nhung ti?n
"Quán khá có ti?ng, lúc nào cung dông khách công v?i v?a hè nh? nên d? xe hoi khó khan, du?c cái m?y anh d?t xe cung nhi?t tình
Ch? ng?i khá h?n ch?, trong nhà c? 4-5 bàn ng?i san sát, còn dâu ng?i tràn ra v?a hè
Nu?c dùng khá thom, thanh và trong, gà ta ngon, dai v?a, l?p da bóng và giòn. 
Tuy nhiên vì dông nên ch? d? hoi lâu, trên bàn thì s?n d? gia v? tiêu ?t t?i gi?m và lá chanh thái ch?, dùng bao nhiêu tu? ý
Giá hoi cao chút so v?i m?t b?ng chung, 30-60k/bát",1,quán khá có ti?ng lúc_nào cung dông khách công v?i v?a_hè nh? nên d? xe_hoi khó_khan du?c cái m?y anh d?t xe cung nhi?t_tình ch? ng?i khá h?n_ch? trong nhà c? 4 5 bàn ng?i san_sát còn dâu ng?i tràn ra v?a_hè nu?c_dùng khá thom thanh và trong gà ta ngon dai v?a l?p da bóng và giòn tuy_nhiên vì dông nên ch? d? hoi lâu trên bàn thì s?n d? gia_v? tiêu ?t t?i gi?m và lá chanh_thái ch? dùng bao_nhiêu tu?_ý giá hoi cao chút so v?i m?t_b?ng chung 30 60k bát,quán ti?ng dông công v?a_hè xe_hoi m?y d?t xe nhi?t_tình ch? h?n_ch? c? 4 5 bàn san_sát tràn v?a_hè nu?c_dùng thom gà ta ngon dai l?p da bóng giòn tuy_nhiên dông ch? d? hoi bàn s?n gia_v? tiêu ?t t?i gi?m lá chanh_thái tu?_ý giá hoi chút m?t_b?ng 30 60k bát
"Mình d?t 1  s?a chua n?p mít caramen :)))

Lúc nh?n dc hàng h? thì dá tan h?t. Và cái n?p dán cung bung c? ra co. Ok ph?t ?. M? ra thì hú h?n. Nhìn c? tu?ng khách cu an th?a d? vào :))) nhìn ki?u tr?n tr?n lên r?t kinh. ?nh minh ho? món có h?t chia nhung mk an l?i k th?y. Mít cung ít hon. Dc dúng B?N mi?ng mít. Hài...",0,mình d?t 1 s?a_chua n?p mít caramen lúc nh?n du?c hàng_h? thì dá tan h?t và cái n?p dán cung bung c? ra co ok ph?t ? m? ra thì hú_h?n nhìn c? tu?ng khách cu an th?a d? vào nhìn ki?u tr?n tr?n lên r?t kinh ?nh minh_ho? món có h?t chia nhung mk an l?i không th?y mít cung ít hon du?c dúng b?n mi?ng mít hài,1 s?a_chua n?p mít caramen hàng_h? dá tan n?p dán bung ok ph?t hú_h?n tu?ng cu th?a d? ki?u tr?n tr?n r?t kinh ?nh minh_ho? món h?t chia nhung mk không mít b?n mi?ng mít hài
"Ðang viêm h?ng nên mình g?i th? trà nóng. L?n d?u u?ng trà s?a nóng và khá là k?t hình th?c em c?c c?a gong cha. Dòng kem s?a u?ng nóng h?p c?c luôn. Mình g?i v? alisan kem s?a, trà thom nh?, u?ng nóng vs kem s?a ngon. 
Lo?i c?c u?ng nóng có n?p m? r?i dc u?ng dòng này quá h?p luôn. Trong hình là c?c size M nhé, to nhu trà l?nh. Có di?u vs mình earl grey kem s?a thom hon r?t nhi?u so vs alisan n?i ti?ng. Ð? c? mn d?i v? u?ng th? xem.
À gong cha co s? này d? di?u hoà hoi l?nh, mùa dông r?i mà ng?i c? th?y gió th?i se se huhu
#reviewnow",1,dang viêm h?ng nên mình g?i th? trà nóng l?n d?u u?ng trà s?a nóng và khá là k?t hình_th?c em c?c c?a gong cha dòng kem s?a u?ng nóng h?p c?c luôn mình g?i v? alisan kem s?a trà thom nh? u?ng nóng v?i kem s?a ngon lo?i c?c u?ng nóng có n?p m? r?i du?c u?ng dòng này quá h?p luôn trong hình là c?c size mình nhé to nhu trà l?nh có_di?u v?i mình earl grey kem s?a thom hon r?t nhi?u so v?i alisan n?i_ti?ng d?_c? mn d?i v? u?ng th? xem à gong cha co_s? này d? di?u_hoà hoi l?nh mùa dông r?i mà ng?i c? th?y gió th?i se_se huhu reviewnow,viêm h?ng g?i th? trà nóng d?u u?ng trà s?a nóng k?t hình_th?c c?c gong dòng kem s?a u?ng nóng h?p c?c g?i v? alisan kem s?a trà thom nh? u?ng nóng kem s?a ngon c?c u?ng nóng n?p r?i u?ng dòng quá h?p hình c?c size to trà l?nh earl grey kem s?a thom r?t alisan n?i_ti?ng d?_c? mn d?i v? u?ng th? gong co_s? di?u_hoà hoi l?nh mùa dông gió th?i se_se huhu reviewnow
